id,brand,categories,name,prices.amountMax,prices.amountMin,prices.availability,prices.currency,prices.isSale
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,29.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,24.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,29.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,29.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,24.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,21.24,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,18.74,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,18.74,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,18.74,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,24.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,29.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,18.74,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,18.74,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,24.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,19.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,29.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,19.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,19.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,18.74,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,24.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,29.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,24.99,,USD,FALSE
AV-ncGkUHh53nbDR_VIH,so,"Womens,Shoes,Flats",SO Can't Even Women's Velvet Ballet Flats,29.99,29.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,21.24,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,19.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,24.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,29.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,29.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,21.24,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,19.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,24.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,19.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,21.24,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,19.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,24.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,24.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,19.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,29.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,18.74,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,29.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,19.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,19.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,18.74,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,21.24,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,21.24,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,18.74,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,19.99,,USD,FALSE
AV-KNDMeKZqtpbFMSpPe,so,"Womens,Shoes,Flats",SO Hitide Women's Pointed Toe Flats,29.99,21.24,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,29.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,33.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,39.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,12.74,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,22.49,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,39.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,12.74,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,31.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,31.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,33.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,25.49,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,29.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,33.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,39.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,33.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,29.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,25.49,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,39.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,33.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,12.74,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,23.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,39.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,39.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,33.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,33.99,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,22.49,,USD,FALSE
AV-KMgNFYSSHbkXwpN8t,so,"Shoes,Boots,Womens",SO Hangout Women's Plush Boots,59.99,33.99,,USD,FALSE
AV_X4j2EYSSHbkXwqnO4,koolaburra by ugg,"Shoes,Boots,Koolaburra by UGG,Womens",Koolaburra by UGG Victoria Tall Women's Winter Boots,99.99,94.99,,USD,FALSE
AV_X4j2EYSSHbkXwqnO4,koolaburra by ugg,"Shoes,Boots,Koolaburra by UGG,Womens",Koolaburra by UGG Victoria Tall Women's Winter Boots,99.99,89.99,,USD,FALSE
AV_X4j2EYSSHbkXwqnO4,koolaburra by ugg,"Shoes,Boots,Koolaburra by UGG,Womens",Koolaburra by UGG Victoria Tall Women's Winter Boots,99.99,89.99,,USD,FALSE
AV_X4j2EYSSHbkXwqnO4,koolaburra by ugg,"Shoes,Boots,Koolaburra by UGG,Womens",Koolaburra by UGG Victoria Tall Women's Winter Boots,99.99,94.99,,USD,FALSE
AV_X4j2EYSSHbkXwqnO4,koolaburra by ugg,"Shoes,Boots,Koolaburra by UGG,Womens",Koolaburra by UGG Victoria Tall Women's Winter Boots,99.99,89.99,,USD,FALSE
AV_X4j2EYSSHbkXwqnO4,koolaburra by ugg,"Shoes,Boots,Koolaburra by UGG,Womens",Koolaburra by UGG Victoria Tall Women's Winter Boots,99.99,89.99,,USD,FALSE
AV_X4j2EYSSHbkXwqnO4,koolaburra by ugg,"Shoes,Boots,Koolaburra by UGG,Womens",Koolaburra by UGG Victoria Tall Women's Winter Boots,99.99,94.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AVpfJkLrLJeJML433cY1,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers,Slip-ons,Women's Shoes,Clothing,All Women's Shoes",Skechers Relaxed Fit Breathe Easy Money Bags Women's Athletic Shoes,64.99,64.99,,USD,FALSE
AV_G98wJHh53nbDR_6kd,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers GOwalk 4 All Day Comfort Women's Shoes,64.99,54.99,,USD,FALSE
AV_G98wJHh53nbDR_6kd,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers GOwalk 4 All Day Comfort Women's Shoes,64.99,39.99,,USD,FALSE
AV_G98wJHh53nbDR_6kd,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers GOwalk 4 All Day Comfort Women's Shoes,64.99,54.99,,USD,FALSE
AV_G98wJHh53nbDR_6kd,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers GOwalk 4 All Day Comfort Women's Shoes,64.99,48.74,,USD,FALSE
AV_G98wJHh53nbDR_6kd,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers GOwalk 4 All Day Comfort Women's Shoes,64.99,54.99,,USD,FALSE
AV_G98wJHh53nbDR_6kd,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers GOwalk 4 All Day Comfort Women's Shoes,64.99,39.99,,USD,FALSE
AV_G98wJHh53nbDR_6kd,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers GOwalk 4 All Day Comfort Women's Shoes,64.99,48.74,,USD,FALSE
AV_G98wJHh53nbDR_6kd,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers GOwalk 4 All Day Comfort Women's Shoes,64.99,48.74,,USD,FALSE
AV-nciAjuC1rwyj_geyX,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers Relaxed Fit Reggae Fest Dory Women's Exposed Sneakers,64.99,64.99,,USD,FALSE
AV-nciAjuC1rwyj_geyX,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers Relaxed Fit Reggae Fest Dory Women's Exposed Sneakers,64.99,59.99,,USD,FALSE
AV-nciAjuC1rwyj_geyX,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers Relaxed Fit Reggae Fest Dory Women's Exposed Sneakers,64.99,64.99,,USD,FALSE
AV-nciAjuC1rwyj_geyX,skechers,"Womens,Shoes,Athletic Shoes,Sneakers,Skechers",Skechers Relaxed Fit Reggae Fest Dory Women's Exposed Sneakers,64.99,59.99,,USD,FALSE
AV_MHk00YSSHbkXwqNHA,skechers,"Womens,Shoes,Flats,Skechers",Skechers Cleo Wham Women's Ballet Flats,54.99,54.99,,USD,FALSE
AV_MHk00YSSHbkXwqNHA,skechers,"Womens,Shoes,Flats,Skechers",Skechers Cleo Wham Women's Ballet Flats,54.99,54.99,,USD,FALSE
AV_MHk00YSSHbkXwqNHA,skechers,"Womens,Shoes,Flats,Skechers",Skechers Cleo Wham Women's Ballet Flats,54.99,49.99,,USD,FALSE
AV_MHk00YSSHbkXwqNHA,skechers,"Womens,Shoes,Flats,Skechers",Skechers Cleo Wham Women's Ballet Flats,54.99,54.99,,USD,FALSE
AV_MHk00YSSHbkXwqNHA,skechers,"Womens,Shoes,Flats,Skechers",Skechers Cleo Wham Women's Ballet Flats,54.99,32.99,,USD,FALSE
AV-ncrrVuC1rwyj_ge34,puma,"Womens,Shoes,Athletic Shoes,Sneakers,PUMA",PUMA Rebel Mid Women's Sneakers,70,70,,USD,FALSE
AV-ncrrVuC1rwyj_ge34,puma,"Womens,Shoes,Athletic Shoes,Sneakers,PUMA",PUMA Rebel Mid Women's Sneakers,70,49,,USD,FALSE
AV-ncrrVuC1rwyj_ge34,puma,"Womens,Shoes,Athletic Shoes,Sneakers,PUMA",PUMA Rebel Mid Women's Sneakers,70,70,,USD,FALSE
AV-ncrrVuC1rwyj_ge34,puma,"Womens,Shoes,Athletic Shoes,Sneakers,PUMA",PUMA Rebel Mid Women's Sneakers,70,42,,USD,FALSE
AV-ncrrVuC1rwyj_ge34,puma,"Womens,Shoes,Athletic Shoes,Sneakers,PUMA",PUMA Rebel Mid Women's Sneakers,70,42,,USD,FALSE
AV-ncrrVuC1rwyj_ge34,puma,"Womens,Shoes,Athletic Shoes,Sneakers,PUMA",PUMA Rebel Mid Women's Sneakers,70,49,,USD,FALSE
AV-ncrrVuC1rwyj_ge34,puma,"Womens,Shoes,Athletic Shoes,Sneakers,PUMA",PUMA Rebel Mid Women's Sneakers,70,70,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,49.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,38.49,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,49.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,49.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,38.49,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,54.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,38.49,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,32.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,54.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,49.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,38.49,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,54.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,54.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,49.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,38.49,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,32.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,38.49,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,54.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,54.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,54.99,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,38.49,,USD,FALSE
AV50Jgvy-jtxr-f3ILyv,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas,Clothing, Shoes & Accessories,Women's Shoes,Athletic",adidas NEO Courtset Women's Suede Sneakers,54.99,38.49,,USD,FALSE
AV-ncFjJHh53nbDR_VHC,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam Lite Racer Women's Shoes,64.99,59.99,,USD,FALSE
AV-ncFjJHh53nbDR_VHC,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam Lite Racer Women's Shoes,64.99,59.99,,USD,FALSE
AV-ncFjJHh53nbDR_VHC,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam Lite Racer Women's Shoes,64.99,64.99,,USD,FALSE
AV-ncFjJHh53nbDR_VHC,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam Lite Racer Women's Shoes,64.99,64.99,,USD,FALSE
AV-ncFjJHh53nbDR_VHC,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam Lite Racer Women's Shoes,64.99,59.99,,USD,FALSE
AV-ncFjJHh53nbDR_VHC,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam Lite Racer Women's Shoes,64.99,64.99,,USD,FALSE
AV-ncFjJHh53nbDR_VHC,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam Lite Racer Women's Shoes,64.99,59.99,,USD,FALSE
AV_LC8zBHh53nbDRACCZ,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam QT Racer Women's Shoes,64.99,59.99,,USD,FALSE
AV_LC8zBHh53nbDRACCZ,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam QT Racer Women's Shoes,64.99,64.99,,USD,FALSE
AV_LC8zBHh53nbDRACCZ,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam QT Racer Women's Shoes,64.99,64.99,,USD,FALSE
AV_LC8zBHh53nbDRACCZ,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam QT Racer Women's Shoes,64.99,54.99,,USD,FALSE
AV_LC8zBHh53nbDRACCZ,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam QT Racer Women's Shoes,64.99,64.99,,USD,FALSE
AV_LC8zBHh53nbDRACCZ,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam QT Racer Women's Shoes,64.99,64.99,,USD,FALSE
AV_LC8zBHh53nbDRACCZ,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam QT Racer Women's Shoes,64.99,59.99,,USD,FALSE
AV_LC8zBHh53nbDRACCZ,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam QT Racer Women's Shoes,64.99,59.99,,USD,FALSE
AV_LC8zBHh53nbDRACCZ,adidas,"Womens,Shoes,Athletic Shoes,Sneakers,adidas",adidas NEO Cloudfoam QT Racer Women's Shoes,64.99,38.99,,USD,FALSE
